,Z,D,FTAScore,NCAScore,NVCAFlag,DMF,Sex,White,SexWhite,Age,PendingChargeAtTimeOfOffense,NCorNonViolentMisdemeanorCharge,ViolentMisdemeanorCharge,ViolentFelonyCharge,NonViolentFelonyCharge,PriorMisdemeanorConviction,PriorFelonyConviction,PriorViolentConviction,PriorSentenceToIncarceration,PriorFTAInPastTwoYears,PriorFTAOlderThanTwoYears,Staff_ReleaseRecommendation,Y_NCA,Y_NVCA,Y_FTA,Hearing Date
1477,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,191
1478,1.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,191
1479,1.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,190
1480,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,191
1481,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,191
1482,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,201
1483,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,213
1484,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,204
1485,1.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,192
1486,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,192
1487,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,193
1488,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,192
1489,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,191
1490,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,193
1491,1.0,1.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,191
1492,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,192
1493,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,191
1494,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,65.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,192
1495,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,192
1496,1.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,192
1497,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,249
1498,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,194
1499,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,194
1500,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,194
1501,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,195
1502,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,195
1503,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,195
1504,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,195
1505,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,195
1506,0.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,246
1507,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,196
1508,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,195
1509,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,195
1510,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,197
1511,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,196
1512,1.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,59.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,197
1513,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,197
1514,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,197
1515,1.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,197
1516,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,197
1517,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,197
1518,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,199
1519,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,198
1520,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,200
1521,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,200
1522,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,200
1523,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,59.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,199
1524,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,199
1525,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,199
1526,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,199
1527,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,200
1528,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,200
1529,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,200
1530,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,200
1531,1.0,0.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,48.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,201
1532,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,201
1533,1.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,201
1534,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,201
1535,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,201
1536,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,201
1537,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,38.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,201
1538,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,201
1539,1.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,212
1540,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,231
1541,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,258
1542,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,213
1543,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,202
1544,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,202
1545,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,202
1546,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,183
1547,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,222
1548,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,204
1549,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,204
1550,1.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,203
1551,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,204
1552,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,204
1553,0.0,0.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,204
1554,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,204
1555,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,203
1556,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,204
1557,1.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,205
1558,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,68.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,205
1559,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,204
1560,0.0,0.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,30.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,1.0,268
1561,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,206
1562,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,206
1563,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,206
1564,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,205
1565,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,206
1566,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,206
1567,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,206
1568,1.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,219
1569,1.0,0.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,37.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,210
1570,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,268
1571,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,207
1572,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,208
1573,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,208
1574,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,209
1575,1.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,208
1576,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,49.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,209
1577,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,209
1578,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,209
1579,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,254
1580,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,36.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,210
1581,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,210
1582,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,210
1583,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,235
1584,0.0,0.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,230
1585,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,211
1586,1.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,33.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,211
1587,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,51.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,210
1588,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,211
1589,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,211
1590,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,210
1591,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,210
1592,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,211
1593,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,249
1594,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,211
1595,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,211
1596,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,211
1597,1.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,51.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,211
1598,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,212
1599,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,212
1600,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,213
1601,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,253
1602,1.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,246
1603,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,224
1604,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,214
1605,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,214
1606,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,214
